land_size_sqm,house_size_sqm,no_of_rooms,no_of_bathrooms,living_room,parking_space,front_garden,swimming_pool,house_age,Land_Rate_per_Acre,property_value
285,243,5,2,1,1,0,0,6,7554000,209426
221,211,4,4,1,1,1,1,12,6228000,185603
357,356,5,5,1,1,1,1,1,7581000,285419
304,264,5,5,1,1,0,1,15,10800000,252010
200,180,4,5,1,1,1,1,1,6203000,208555
344,297,6,5,1,1,1,1,20,7398000,287482
114,99,1,2,0,1,0,0,9,6070000,103316
741,692,8,6,1,1,1,1,2,6733000,655691
233,218,4,4,1,1,1,1,11,6125000,215876
124,121,1,1,1,0,0,0,6,8086000,89499
185,163,2,3,0,0,1,0,5,7290000,151323
448,383,6,4,1,1,1,1,10,6654000,366821
234,223,3,1,1,1,0,0,7,7980000,171403
276,248,4,2,1,1,1,0,18,7322000,196513
310,305,4,2,1,1,1,1,6,6043000,270816
311,270,5,4,1,1,1,0,8,6706000,254909
406,371,6,5,1,1,1,1,20,7342000,283861
368,334,6,6,1,1,1,1,13,7800000,296196
218,188,3,4,1,1,0,1,10,6800000,189434
232,214,3,3,1,1,0,1,21,4455000,184273
356,329,5,2,1,1,1,1,2,4100000,314239
276,250,5,4,1,1,1,1,9,5700000,241318
262,226,5,5,1,1,1,1,15,6000000,241104
244,220,4,4,1,1,1,1,13,5755000,212110
308,290,5,3,1,1,1,1,21,6695000,251576
305,276,4,5,1,1,0,1,4,5896000,234218
236,235,5,2,1,1,1,1,7,5600000,212364
190,165,4,3,1,1,1,1,13,5800000,184878
243,214,4,3,1,1,0,1,7,6577000,203764
142,137,1,1,0,0,0,0,18,5473000,87866
192,174,3,2,1,1,0,1,12,5849000,157987
219,190,4,4,0,1,1,0,4,5825000,180505
137,124,1,2,1,1,0,0,5,4489000,97284
359,313,5,2,1,1,1,1,9,16900000,316883
111,110,1,2,1,0,0,0,5,14900000,74014
239,220,3,3,0,1,0,1,16,14100000,174963
353,338,6,5,1,1,1,1,21,12100000,340801
260,241,5,4,0,1,1,1,17,10700000,231096
503,438,7,5,1,1,1,1,3,4831000,430523
254,244,5,4,1,1,1,1,15,3632000,220982
245,219,5,4,1,1,1,1,12,2960000,243797
336,299,5,4,1,1,1,1,20,3363000,275366
209,182,3,4,1,1,1,0,1,3087000,204144
289,250,5,5,1,1,1,0,5,3981000,251029
412,380,6,6,1,1,1,1,6,3331000,336692
426,413,6,7,1,1,1,1,10,2096000,349184
163,162,2,1,0,0,0,0,7,8370999,109854
269,243,4,2,1,1,1,1,9,8039000,237447
230,224,3,1,1,0,1,0,16,5868000,170800
144,133,1,1,0,0,0,0,19,6021000,90954
252,219,5,4,1,1,1,1,11,7194000,232066
143,142,1,1,1,0,0,0,10,7581000,97666
310,275,4,4,1,1,1,1,6,8137000,292658
295,291,5,2,1,0,1,1,19,28000000,241445
368,331,6,6,1,1,1,1,8,13000000,338804
101,96,1,1,0,0,0,0,4,26000000,80127
285,269,5,5,1,1,1,1,14,10500000,235851
140,127,1,2,1,0,0,0,10,11500000,90166
166,149,3,1,1,1,0,0,8,12500000,117435
503,477,7,4,1,1,1,1,12,11000000,435451
126,115,2,2,0,1,0,1,9,12000000,119442
711,573,8,6,1,1,1,1,21,2800000,571973
213,188,3,1,1,0,0,0,1,4407000,138123
156,152,3,1,1,0,0,1,13,4407000,142196
212,209,3,1,0,0,0,1,19,10900000,156903
199,170,3,4,1,1,0,0,9,4325000,145471
431,413,6,5,1,1,1,1,2,29900000,384235
215,190,3,1,1,1,1,0,6,28300000,196649
271,260,4,2,0,1,1,1,12,23500000,215829
124,109,1,1,1,0,0,0,14,23100000,89749
144,134,1,2,0,0,0,0,16,21400000,100634
268,258,4,5,1,1,1,0,4,7830000,222078
286,268,4,4,1,1,1,1,2,5968000,237795
138,134,2,1,0,0,0,1,17,6085000,127755
161,160,3,1,1,0,1,0,12,5439000,119799
312,298,5,3,1,1,1,1,4,6762000,280951
323,297,5,2,1,1,1,1,1,5488000,286871
250,233,4,5,1,1,0,1,22,5478000,222390
200,189,3,4,1,1,0,1,17,7438000,165674
255,235,4,2,1,1,1,1,12,6791000,223206
126,117,1,1,0,0,0,0,1,5997000,88569
201,184,3,3,0,1,0,0,4,6654000,145079
169,162,2,3,0,1,0,0,7,5987000,143693
164,159,3,1,1,0,0,0,20,7006999,163842
186,178,2,2,0,1,0,1,4,3567000,146814
356,325,5,2,1,1,1,1,1,6051000,308820
130,129,2,3,1,0,1,0,20,7026000,97558
539,532,8,8,1,1,1,1,12,5938000,427263
198,196,3,1,0,0,0,0,14,6237000,155167
296,283,4,2,1,1,1,1,12,5978000,267710
336,295,5,4,1,1,1,1,18,5620000,287443
122,122,1,2,0,0,0,0,16,6149000,81817
234,199,5,3,1,1,1,1,7,7193000,219751
265,240,5,3,1,1,1,1,14,6193000,232806
190,188,4,5,1,1,1,1,15,8073000,167133
291,274,5,3,1,1,1,1,22,7028000,246247
239,230,3,1,1,1,0,1,9,6148000,207221
310,269,5,2,1,1,1,1,13,7344000,307616
411,388,7,5,1,1,1,1,22,6419000,346824
673,664,8,9,1,1,1,1,5,5584000,559431
170,163,3,3,0,0,1,0,14,6374000,133385
310,280,4,5,1,1,1,0,12,6058000,259450
172,157,3,1,1,1,1,0,13,6983000,158872
160,154,3,4,1,1,1,0,2,6396000,131530
519,442,7,4,1,1,1,1,16,7163000,430990
277,251,4,4,0,1,1,1,21,6283000,233829
188,165,3,3,1,1,0,0,16,6893000,153127
272,238,5,4,1,1,1,1,18,5674000,236609
172,167,2,1,0,0,0,1,22,6915000,126213
106,98,1,1,1,1,0,0,16,7095999,88443
250,226,5,5,1,1,1,1,3,7389000,237947
227,206,3,3,0,1,0,1,10,6216000,196023
472,410,7,4,1,1,1,1,5,7412000,404378
238,208,3,1,0,1,0,1,16,5606000,204049
211,199,3,3,0,0,1,0,16,6193000,138650
538,530,7,4,1,1,1,1,20,5651000,405810
211,197,3,1,1,1,1,0,16,35500000,154336
168,148,2,1,0,1,0,1,13,11399999,137104
349,333,6,5,1,1,1,1,2,10800000,301620
153,151,2,3,1,0,0,1,20,10200000,116012
179,177,3,2,0,0,0,1,12,9800000,162499
290,281,4,3,1,1,1,1,9,7900000,262037
343,322,5,2,1,1,0,0,18,6570000,253516
305,274,5,2,1,1,1,1,2,22799999,275210
122,110,1,1,1,0,1,0,5,21200000,94101
138,129,2,2,0,1,0,0,13,7200000,104330
355,314,5,3,1,1,1,1,3,6500000,302169
135,135,1,1,1,0,0,0,10,6200000,91917
128,119,1,2,1,0,0,0,4,4732000,102605
325,317,5,5,1,1,1,1,19,4750000,258400
753,617,8,5,1,1,1,1,6,4498000,570266
133,121,1,2,0,0,0,0,4,4870000,100644
199,186,3,2,1,1,0,0,1,4642000,150219
197,183,3,4,1,1,0,0,1,4912000,186081
286,246,4,4,1,1,1,1,20,5398000,252378
279,261,4,4,1,1,1,1,20,4318000,225691
251,247,4,5,1,1,1,0,6,10800000,207820
265,252,4,2,1,1,1,1,14,8868000,233181
299,282,5,2,1,1,1,1,15,11399999,249093
458,452,7,5,1,1,1,1,8,9366000,386837
146,146,2,2,0,0,0,0,16,11200000,108738
179,167,3,1,1,1,0,1,7,9888000,141408
289,250,4,5,1,1,1,1,11,10800000,262797
336,298,5,5,0,1,1,1,11,25500000,328328
172,149,2,3,1,1,1,0,5,34000000,170631
180,164,2,2,0,1,0,1,17,17500000,164979
215,213,3,1,1,0,0,1,14,34500000,162640
214,185,4,4,1,1,1,1,2,19500000,202602
339,325,6,4,1,1,1,1,20,7100000,236739
287,287,4,2,1,1,1,1,5,6400000,252390
292,253,4,4,1,1,1,1,14,5500000,261923
342,309,5,3,1,1,0,1,9,4300000,332961
293,288,4,4,1,1,1,1,2,3800000,247760
206,206,4,3,1,0,0,1,18,26000000,170082
230,201,4,3,1,1,1,1,12,18600000,215228
154,150,3,3,1,0,0,0,14,17300000,111784
238,225,5,3,1,1,1,1,6,17100000,221549
403,343,6,7,1,1,1,1,9,11800000,353188
240,236,3,1,1,0,0,0,14,7341000,171692
133,127,1,1,0,1,0,0,16,6398000,102403
203,192,3,4,1,1,1,0,11,5837000,156638
128,117,2,2,0,0,0,0,18,4512000,116731
220,191,3,4,1,1,1,0,18,66900000,166460
182,165,2,2,0,0,0,0,4,170600000,123878
300,256,5,3,1,1,1,1,19,182300000,252541
191,173,4,3,0,1,1,1,3,74300000,178892
366,365,6,4,1,1,1,1,5,60100000,308111
423,389,7,8,1,1,1,1,14,36000000,334047
215,205,4,3,1,1,1,1,15,36000000,185413
110,106,1,2,0,0,0,0,3,52200000,77710
197,182,4,5,1,1,1,1,20,50800000,176250
212,181,4,4,1,1,1,0,11,49600000,167269
203,194,3,1,1,1,1,0,2,46400000,150890
141,124,2,3,0,1,1,0,21,64000000,122629
178,157,3,3,1,1,0,0,9,61100000,129521
304,300,4,5,0,0,1,1,17,198600000,256917
221,197,3,3,0,1,0,0,19,53400000,165729
217,210,3,3,1,1,1,0,16,202700000,161794
290,283,4,4,1,1,1,1,8,170000000,232787
358,346,5,4,1,1,1,1,2,157700000,314342
111,111,1,2,1,0,0,0,7,56700000,64785
240,224,3,1,1,1,0,0,6,6594000,174140
360,313,5,4,1,1,1,1,10,5922000,312486
325,315,5,2,1,1,1,1,21,6636000,269952
224,193,3,3,1,1,0,0,22,6762000,151854
237,206,5,3,1,1,1,1,17,5019000,187749
122,111,1,1,0,0,0,0,2,6678000,87484
215,211,3,3,1,0,0,1,5,6720000,171550
140,119,1,2,1,1,0,0,11,5040000,119243
227,194,4,2,0,1,1,0,7,6573000,203401
186,178,3,1,1,1,0,1,1,8353000,146941
239,225,4,2,1,1,1,0,21,8078000,184469
187,185,2,1,0,0,0,0,15,6568000,152174
186,165,3,3,0,1,0,0,9,7756999,136595
206,196,3,4,1,1,0,0,3,7252000,168363
237,210,4,4,1,1,1,1,6,6970999,225388
528,512,7,7,1,1,1,1,12,8749000,420554
261,236,4,2,1,1,1,1,3,6870000,235040
279,244,4,3,1,1,1,1,21,8243000,210409
285,283,5,3,1,1,1,1,14,19500000,249451
105,96,1,1,0,0,0,0,2,6331000,73129
174,166,3,4,1,1,1,0,4,18500000,127793
174,164,3,1,1,1,0,1,2,9730000,136419
359,354,6,5,1,1,0,1,12,6641000,296273
301,283,4,2,1,1,1,1,5,7520999,275855
126,122,1,2,1,0,0,0,20,11100000,85803
217,186,3,4,0,0,0,1,6,14200000,151699
263,248,4,4,0,1,0,1,4,5739000,228873
232,202,5,3,1,1,1,1,6,10500000,214906
657,576,8,6,1,1,1,1,6,6667000,523181
158,150,3,4,1,0,1,0,12,19100000,157876
275,259,5,4,1,1,1,1,4,7177000,236160
192,167,3,1,1,1,0,0,10,6831999,159336
255,220,4,2,1,1,1,1,6,6138000,226982
153,149,2,1,0,0,1,0,13,7151000,105247
312,310,5,3,1,1,1,1,6,9620000,293323
148,143,1,2,1,0,0,0,3,6890000,112968
207,201,3,1,0,1,0,0,16,9610000,160226
166,147,2,1,1,1,1,0,22,10100000,130327
272,238,5,5,1,1,1,1,18,8137000,234164
194,180,4,3,1,1,1,1,19,7819000,173819
309,268,4,5,1,1,1,1,8,9396000,260525
157,152,3,1,1,0,1,0,14,8712000,141145
412,364,7,5,1,1,1,1,6,6994000,357334
238,215,4,4,1,1,1,1,2,6989000,222265
465,454,6,6,1,1,1,1,12,8649000,407490
101,99,1,2,1,0,0,0,12,9709000,72995
160,145,2,2,0,1,1,0,21,8665000,132281
264,243,4,5,1,1,1,0,11,9385000,221311
126,117,1,1,1,1,0,0,4,6953000,81749
125,107,1,2,1,0,0,0,9,8691000,77617
253,244,4,4,1,1,1,1,12,5102000,212143
323,299,5,2,1,1,1,1,3,5137000,268702
178,169,3,2,0,0,1,0,15,5244000,124489
134,122,2,2,0,0,0,0,17,5279000,102144
409,382,7,4,1,1,1,1,7,5700000,355287
200,192,3,3,1,1,0,1,8,6183000,179424
211,196,4,3,1,1,1,1,6,5610000,179395
132,129,1,2,1,0,0,1,21,5413000,108920
246,210,4,2,1,1,1,0,8,10900000,211472
325,309,6,5,1,1,1,1,15,10500000,277959
199,196,3,1,1,0,1,0,19,9500000,155456
237,212,4,4,1,1,1,1,2,12500000,215137
196,190,4,5,1,1,1,0,19,12000000,150084
239,236,3,4,1,0,0,1,3,10400000,195686
270,254,5,5,1,1,1,1,20,13500000,226404
446,427,6,6,0,1,1,1,14,3447000,363538
287,257,5,2,1,1,1,1,17,8216000,249352
222,190,4,2,0,1,0,1,12,11600000,187634
116,110,1,1,0,1,0,0,17,10100000,97276
193,174,3,4,1,0,0,0,3,8864000,150978
700,623,8,8,1,1,1,1,14,8019000,575651
269,267,5,5,1,1,1,1,7,64000000,245521
532,460,7,5,1,1,1,1,12,4611000,436001
277,260,5,2,1,1,1,1,11,6221000,233220
512,512,7,6,1,1,1,1,21,5380000,403584
213,183,3,4,1,1,0,1,22,7631999,167506
299,273,4,5,1,1,1,1,22,6612000,233693
141,120,1,1,0,0,0,0,20,5443000,87808
217,194,3,1,1,0,1,0,1,18000000,179312
288,260,4,2,1,1,1,1,19,6200000,222813
180,168,2,1,1,1,0,0,12,35900000,136634
335,297,5,3,1,1,1,1,1,24900000,294798
194,190,3,4,1,0,0,0,6,26900000,139967
606,566,8,9,1,1,1,1,10,19400000,483978
152,143,3,3,1,1,0,0,2,8000000,109736
359,314,5,4,1,1,1,1,9,27400000,320441
415,354,6,5,1,1,1,1,21,15000000,357916
126,111,1,1,1,1,0,0,18,8200000,106350
141,138,1,2,0,0,0,0,18,7500000,109348
490,473,7,7,1,1,1,1,11,6500000,419141
217,185,4,3,1,1,1,1,14,6000000,192282
200,194,4,3,1,1,1,0,21,9000000,164541
213,185,4,5,1,1,1,1,11,6900000,180655
206,183,4,4,1,1,1,1,4,6950000,212961
228,208,4,5,1,1,1,0,14,6711000,194786
105,98,1,1,0,1,0,0,13,4209000,88563
280,241,4,2,1,1,1,1,2,5478000,249468
544,539,7,5,1,1,1,1,20,3267000,421143
351,300,6,4,1,1,1,1,4,11100000,306299
415,383,6,4,1,1,1,1,6,6731000,351013
133,124,2,2,1,1,0,0,7,6385000,111521
198,170,3,2,1,1,0,1,2,10800000,174045
267,259,5,3,1,1,1,1,12,9278000,233710
176,153,3,1,1,0,0,1,3,9859000,140678
266,238,4,2,0,1,1,1,13,14800000,211315
234,230,4,5,0,0,1,1,11,7400000,180371
267,260,5,5,0,1,1,1,22,7200000,242006
227,223,3,1,1,0,0,0,19,4500000,159606
247,214,4,2,1,1,1,1,22,4553000,226292
157,142,2,1,0,1,0,1,8,21500000,112508
183,183,3,3,0,0,1,0,13,21300000,132596
206,177,3,1,1,1,0,1,5,16200000,191433
252,246,4,4,0,1,1,1,11,16000000,205978
272,232,4,5,1,1,0,1,10,16000000,244398
355,345,5,3,1,1,1,0,1,4518000,287204
192,169,4,3,1,1,1,1,19,28800000,184686
101,101,1,1,1,0,0,0,13,28500000,77741
217,217,4,2,1,0,1,0,9,11299999,185908
210,210,4,5,1,1,1,1,14,11299999,180544
239,218,4,5,1,1,0,1,15,9516000,222635
187,179,3,4,0,1,0,0,7,10100000,130966
123,122,1,2,1,0,0,0,19,7331999,93587
412,381,6,5,1,1,1,1,13,9802000,370926
257,244,4,4,1,1,1,0,1,6526000,249099
318,277,5,5,1,1,1,1,7,6526000,283019
130,127,1,1,1,0,0,0,9,11000000,89849
203,185,4,5,1,1,1,1,21,7200000,188605
186,170,2,1,1,1,0,0,7,6100000,147111
205,202,3,2,0,0,0,1,13,24300000,157333
191,176,4,5,1,1,1,1,9,24100000,168840
230,199,4,5,1,1,0,1,7,23600000,198012
200,180,3,2,1,1,1,0,15,11600000,147480
161,137,3,1,0,1,1,0,13,20900000,122470
256,218,4,3,1,1,1,1,16,41200000,235458
250,239,5,3,1,1,1,1,20,40599999,239595
330,329,5,2,1,1,1,1,14,38400000,280836
284,263,4,2,1,1,0,1,7,33800000,261532
346,343,6,5,1,1,1,1,21,32900000,280232
127,122,1,1,1,0,0,0,16,25700000,99751
214,212,3,3,0,0,1,0,17,9278000,157849
153,143,2,3,0,0,0,1,20,7200000,117127
153,150,3,3,1,0,1,0,18,28100000,115231
200,178,3,2,1,1,0,1,18,21500000,143403
106,100,1,1,0,1,0,0,19,13600000,77829
213,201,4,5,1,1,1,1,19,11399999,175500
191,186,4,5,1,0,1,1,9,21500000,159816
282,243,5,3,1,1,1,1,22,21000000,244624
237,217,3,2,0,1,0,0,17,22000000,170526
287,279,4,5,1,1,1,1,12,11500000,226183
119,106,1,2,0,0,0,0,5,12500000,88061
276,276,5,4,0,1,1,1,5,10500000,231150
110,99,1,2,1,1,1,0,8,10900000,89115
527,525,7,5,1,1,1,1,19,6000000,427510
153,144,3,3,1,1,1,0,15,5000000,129197
197,182,4,2,1,1,0,1,1,4800000,178444
274,270,4,3,1,0,1,1,2,23200000,208888
156,144,2,2,0,0,0,1,8,11800000,118506
143,142,2,2,1,0,0,0,21,12000000,113519
207,201,4,3,0,1,0,1,12,12700000,192900
262,256,5,5,1,1,1,1,8,13400000,231731
267,247,4,4,1,1,1,1,2,38900000,235889
143,123,1,2,0,1,0,0,2,6000000,117190
276,261,5,5,1,1,1,1,16,5367000,229830
233,204,3,4,0,1,0,0,14,5206000,174365
282,281,5,5,1,1,1,1,8,5183000,254536
302,269,5,5,1,1,1,1,20,9700000,261409
456,424,6,5,1,1,1,1,4,9300000,389654
130,114,1,2,0,1,0,0,10,31800000,105471
183,170,2,3,0,1,1,0,15,7706000,145231
270,265,5,3,1,1,1,1,4,12300000,214657
148,133,1,2,0,1,0,0,20,9400000,110786
144,126,2,1,0,1,0,0,17,8600000,91769
270,232,5,3,1,1,1,1,11,7200000,236057
201,177,3,4,1,1,0,0,10,9800000,140992
254,234,5,3,1,1,1,1,11,7900000,225101
293,265,5,4,1,1,1,1,20,6800000,253492
259,243,4,3,1,1,1,1,1,7200000,221293
309,282,5,4,1,1,1,1,11,7200000,272968
236,202,3,2,0,0,0,0,6,4340000,179155
251,218,5,4,1,1,1,1,2,4147000,238501
270,264,5,3,1,1,0,1,3,3920000,208018
228,227,3,3,1,0,0,0,9,2940000,189498
222,211,4,4,1,1,1,1,18,4602000,185210
257,256,4,5,0,1,1,1,3,4532000,222934
352,321,5,5,1,1,1,1,7,4322000,272577
283,283,4,2,1,1,1,1,4,2660000,240156
310,293,4,3,1,1,0,1,2,5617000,262886
465,429,6,4,0,1,1,1,5,3220000,339214
156,155,2,2,1,0,1,0,21,2310000,103834
267,257,4,5,0,1,1,1,9,4270000,198016
298,259,4,2,1,1,1,1,4,2835000,277649
307,291,6,6,1,1,1,1,8,4272000,272120
331,320,5,2,1,1,1,1,11,4272000,271306
284,254,5,2,1,1,1,1,21,7320000,254019
160,157,2,2,0,0,1,0,6,7150000,110604
303,262,4,5,1,1,1,1,14,6700000,302493
312,308,5,2,1,0,1,1,19,7150000,294131
240,209,5,4,0,1,1,1,11,6850000,192655
164,156,2,1,0,1,1,0,3,7300000,116631
620,539,8,7,1,1,1,1,14,6800000,523059
135,125,1,2,0,0,0,0,22,7100000,79061
196,194,4,5,1,0,1,1,9,6800000,163432
305,281,5,4,1,1,0,1,5,7100000,265640
188,173,2,1,1,1,0,0,10,4489000,132721
307,270,5,3,0,1,0,1,15,61300000,245209
191,190,3,3,1,0,0,0,21,57500000,129645
305,304,5,5,1,0,1,1,16,48700000,266864
438,383,7,8,1,1,1,1,10,30900000,373535
140,121,2,3,0,1,1,0,7,30600000,129191
151,139,2,3,0,0,0,0,7,27000000,136169
173,157,3,3,1,1,1,0,5,26600000,150171
259,243,5,3,1,1,1,1,19,3911000,241464
589,568,7,8,1,1,1,1,10,4495000,502043
226,204,3,3,1,1,0,1,21,25400000,184749
489,467,7,5,1,1,1,1,1,19300000,397952
231,206,5,2,1,1,0,1,4,13899999,206803
292,253,4,2,1,1,1,1,18,29600000,256927
318,318,5,4,1,0,1,1,5,19500000,305962
236,205,5,5,1,1,1,1,13,7500000,217339
584,568,7,4,1,1,1,1,21,33900000,493472
211,180,3,2,1,1,0,1,2,25400000,182774
126,111,2,1,1,1,1,0,6,17400000,120516
410,400,6,4,1,1,1,1,12,11800000,343501
203,179,3,1,1,1,0,0,20,10000000,168024
192,164,4,3,1,1,1,1,4,21800000,199132
158,140,2,1,0,0,0,0,21,9900000,100781
224,219,4,4,1,0,1,1,16,5719000,197605
214,199,3,2,1,0,0,0,16,5797000,169288
209,187,3,4,1,1,1,0,1,4455000,172435
151,129,3,4,1,0,0,1,19,14300000,124037
329,286,5,2,1,1,1,1,11,5480000,295385
236,206,4,5,1,1,1,1,15,4556000,212898
324,308,5,3,1,1,1,1,19,4616000,278790
163,156,2,2,1,1,1,0,3,4896000,124120
202,196,3,1,1,0,1,0,22,4656000,132079
139,138,1,1,0,0,1,0,11,5719000,85699
133,118,2,1,1,0,1,0,19,4212000,99434
319,316,5,4,1,1,1,1,15,9100000,280151
139,122,2,2,1,1,0,0,15,8400000,105912
235,228,5,3,1,1,1,1,12,7100000,208219
694,660,8,9,1,1,1,1,8,6100000,552247
223,208,4,3,1,1,1,1,9,23100000,223269
322,313,5,3,1,1,1,1,14,13700000,264029
182,172,3,4,1,0,1,0,15,11000000,149230
304,265,6,7,1,1,1,1,18,10300000,267047
139,131,1,1,0,1,0,0,1,9500000,108227
176,155,3,3,0,1,1,0,22,40000000,138858
356,341,5,3,1,1,1,1,15,25000000,287372
167,146,2,3,0,1,0,1,18,20000000,145467
162,140,2,1,1,0,1,0,9,17700000,141758
248,241,5,5,1,1,1,1,8,14400000,222735
312,299,5,3,1,1,1,0,18,37000000,246575
166,142,2,1,0,1,1,0,3,31000000,124836
131,131,2,3,0,0,1,0,16,7300000,95398
134,123,2,2,0,0,0,0,4,5500000,77619
420,393,6,4,1,1,1,1,16,7223999,289996
260,254,4,5,1,1,1,1,4,5552000,214027
221,221,3,4,1,0,0,0,16,5166000,167457
286,267,4,2,0,1,0,1,6,14600000,241415
475,389,8,9,1,1,1,1,19,14200000,400101
239,235,4,5,0,1,0,1,1,15800000,199110
143,142,1,2,0,0,0,0,10,5640000,110697
202,182,3,3,1,0,0,0,12,11100000,134344
267,261,5,3,1,1,1,0,22,14600000,211455
233,202,3,4,1,1,0,0,10,13200000,163408
204,194,3,4,1,0,1,0,16,10600000,143950
230,227,5,4,1,1,1,1,21,10600000,191800
135,128,1,2,0,0,1,0,10,8200000,96113
191,188,4,3,0,0,1,1,1,10500000,165115
338,289,5,3,1,1,1,1,20,9800000,283455
215,184,3,3,0,1,0,1,5,8100000,181348
114,101,1,1,1,0,1,0,12,8100000,91595
225,198,3,1,1,1,0,0,14,29400000,162589
349,320,5,2,1,1,1,1,20,23000000,284644
304,275,4,2,0,1,1,0,17,23000000,243183
157,146,2,3,0,1,1,0,9,4557000,140575
349,333,5,5,1,1,1,1,20,4242000,295697
127,111,2,1,0,1,0,1,8,4620000,117479
284,276,5,3,0,1,1,1,1,7242000,265901
168,144,3,3,1,1,0,1,18,6509000,136777
249,244,4,2,1,1,1,0,14,6819000,207523
129,115,1,1,1,1,0,1,9,6669000,108001
556,462,8,8,1,1,1,1,16,5701000,456215
109,106,1,1,1,0,0,0,17,5964000,72954
219,207,3,4,1,1,0,0,1,5503000,188668
727,582,8,6,1,1,1,1,22,5625000,544796
185,175,3,2,0,0,0,0,3,4995000,143515
223,194,3,1,1,1,1,0,10,4995000,181123
109,106,1,2,0,0,0,0,7,4294000,74825
352,332,5,2,1,1,1,1,6,4455000,306729
251,240,4,3,1,1,1,0,17,4590000,212986
243,209,4,2,1,1,0,1,16,4738000,204524
237,214,5,2,1,1,1,1,22,4653000,214328
229,205,3,3,0,1,0,0,5,4781000,168871
213,213,3,4,1,0,1,0,17,4505000,129574
186,165,2,1,0,1,0,0,9,4632000,154330
228,203,4,5,1,1,1,1,2,5100000,203551
460,410,6,4,1,1,1,1,13,13400000,381628
261,227,4,4,0,1,0,1,10,15600000,205156
194,168,3,2,1,0,0,1,17,12200000,136845
180,154,3,4,1,0,0,0,21,15700000,138425
229,215,4,3,1,1,0,1,15,14100000,165056
206,195,3,1,0,0,1,0,13,7500000,147900
117,103,1,2,0,1,0,0,14,9200000,86029
136,134,1,2,0,0,1,0,3,13200000,86536
185,165,3,4,1,1,0,1,3,7300000,181359
210,187,3,4,1,0,1,0,1,6655000,154769
289,272,4,4,0,1,1,1,9,7100000,250807
282,248,4,2,1,1,1,1,22,6700000,252996
232,218,5,2,1,1,1,1,10,7100000,207751
242,229,4,3,1,1,1,1,9,7100000,218376
143,133,1,1,1,1,0,0,3,6798999,101359
258,234,5,3,1,1,1,1,3,7298000,251966
245,218,4,5,0,1,1,1,3,32000000,221809
260,259,4,2,0,0,1,1,4,4160000,235414
280,258,4,5,1,1,1,1,13,5228000,215958
441,418,7,7,1,1,1,1,9,4373000,360620
159,150,3,3,1,1,0,0,14,5306000,132650
170,159,2,2,1,1,0,0,14,4431000,116094
166,165,3,2,0,0,1,0,9,9300000,135121
234,216,4,5,1,1,1,1,9,12400000,235994
279,262,5,3,1,1,1,1,4,11500000,250035
472,441,7,5,1,1,1,1,18,14800000,368908
177,158,3,3,1,1,1,0,1,7500000,167456
299,299,4,5,1,1,1,1,1,7500000,249982
273,238,4,3,1,1,0,1,18,14500000,230640
298,265,4,5,1,1,0,1,7,10200000,262747
269,242,4,3,1,1,1,1,10,11500000,248675
346,308,6,6,1,1,1,1,13,9200000,286186
179,167,3,1,1,1,0,0,5,11000000,171863
175,172,3,4,1,0,1,0,11,12700000,127735
151,129,2,2,0,1,0,0,3,12700000,105893
305,282,4,3,1,1,1,1,1,14700000,243974
264,253,4,2,1,1,1,1,15,13400000,241054
209,184,4,2,1,1,1,1,8,13000000,186510
264,225,5,4,1,1,1,0,6,69000000,212131
192,188,4,4,1,1,0,0,4,6417000,142937
218,190,4,3,1,1,1,1,20,4569000,194863
328,289,5,2,1,1,1,1,9,6459999,297371
360,360,5,2,1,0,1,1,18,6656999,290591
276,267,5,4,1,1,1,1,4,6523000,303787
418,381,7,6,1,1,1,1,21,6230000,337667
303,291,4,3,1,1,1,1,19,4972000,250905
126,122,2,2,0,0,0,0,8,4785000,77452
204,203,3,4,0,0,1,0,20,6720000,132657
264,254,4,2,0,1,1,0,22,13700000,207868
376,350,6,4,1,1,1,1,22,9240000,303214
166,144,2,1,0,0,1,0,21,7180000,128443
199,189,3,2,1,1,0,0,8,3940000,160488
182,162,3,4,0,1,0,0,21,6878000,138261
304,273,5,2,1,1,1,1,15,4599000,277280
210,202,4,2,1,1,1,1,22,15000000,155156
292,288,5,5,1,1,1,1,2,6533000,281493
150,138,1,1,0,1,1,0,10,5674000,134245
344,295,5,4,1,1,1,1,19,7467000,279774
243,238,4,5,1,0,1,1,19,11000000,171746
256,239,4,4,0,1,1,0,18,3800000,204618
124,109,2,3,0,1,0,0,15,3572000,79158
253,234,4,4,1,1,0,1,11,3876000,210848
276,276,4,2,1,1,1,0,16,4099000,218119
275,263,5,5,1,1,1,1,11,3304000,228265
121,113,1,2,0,1,0,0,1,15000000,92670
207,187,3,3,1,1,1,0,12,58099999,162174
326,288,5,5,1,1,1,1,9,5600000,297141
431,387,7,8,1,1,1,1,20,5451000,378182
112,104,1,1,1,0,0,0,7,5356000,69492
272,254,5,3,1,1,1,1,8,4440000,238963
235,217,5,3,1,1,1,1,10,4500000,218468
308,296,4,4,1,1,1,1,19,5322000,244402
139,135,2,2,1,0,0,0,1,5530000,86294
319,290,5,4,1,1,1,0,12,5148000,228836
333,291,5,5,0,1,1,1,14,5200000,271829
181,177,2,2,0,0,0,0,16,5381000,126911
212,182,4,4,1,1,1,0,19,5148000,172691
181,168,3,3,1,0,0,0,21,4433000,134748
