land_size_sqm,house_size_sqm,no_of_rooms,no_of_bathrooms,living_room,parking_space,front_garden,swimming_pool,house_age,Land_Rate_per_Acre,property_value
285,243,5,2,1,1,0,0,6,209426,7554000
221,211,4,4,1,1,1,1,12,185603,6228000
357,356,5,5,1,1,1,1,1,285419,7581000
304,264,5,5,1,1,0,1,15,252010,10800000
200,180,4,5,1,1,1,1,1,208555,6203000
344,297,6,5,1,1,1,1,20,287482,7398000
114,99,1,2,0,1,0,0,9,103316,6070000
741,692,8,6,1,1,1,1,2,655691,6733000
233,218,4,4,1,1,1,1,11,215876,6125000
124,121,1,1,1,0,0,0,6,89499,8086000
185,163,2,3,0,0,1,0,5,151323,7290000
448,383,6,4,1,1,1,1,10,366821,6654000
234,223,3,1,1,1,0,0,7,171403,7980000
276,248,4,2,1,1,1,0,18,196513,7322000
310,305,4,2,1,1,1,1,6,270816,6043000
311,270,5,4,1,1,1,0,8,254909,6706000
406,371,6,5,1,1,1,1,20,283861,7342000
368,334,6,6,1,1,1,1,13,296196,7800000
218,188,3,4,1,1,0,1,10,189434,6800000
232,214,3,3,1,1,0,1,21,184273,4455000
356,329,5,2,1,1,1,1,2,314239,4100000
276,250,5,4,1,1,1,1,9,241318,5700000
262,226,5,5,1,1,1,1,15,241104,6000000
244,220,4,4,1,1,1,1,13,212110,5755000
308,290,5,3,1,1,1,1,21,251576,6695000
305,276,4,5,1,1,0,1,4,234218,5896000
236,235,5,2,1,1,1,1,7,212364,5600000
190,165,4,3,1,1,1,1,13,184878,5800000
243,214,4,3,1,1,0,1,7,203764,6577000
142,137,1,1,0,0,0,0,18,87866,5473000
192,174,3,2,1,1,0,1,12,157987,5849000
219,190,4,4,0,1,1,0,4,180505,5825000
137,124,1,2,1,1,0,0,5,97284,4489000
359,313,5,2,1,1,1,1,9,316883,16900000
111,110,1,2,1,0,0,0,5,74014,14900000
239,220,3,3,0,1,0,1,16,174963,14100000
353,338,6,5,1,1,1,1,21,340801,12100000
260,241,5,4,0,1,1,1,17,231096,10700000
503,438,7,5,1,1,1,1,3,430523,4831000
254,244,5,4,1,1,1,1,15,220982,3632000
245,219,5,4,1,1,1,1,12,243797,2960000
336,299,5,4,1,1,1,1,20,275366,3363000
209,182,3,4,1,1,1,0,1,204144,3087000
289,250,5,5,1,1,1,0,5,251029,3981000
412,380,6,6,1,1,1,1,6,336692,3331000
426,413,6,7,1,1,1,1,10,349184,2096000
163,162,2,1,0,0,0,0,7,109854,8370999
269,243,4,2,1,1,1,1,9,237447,8039000
230,224,3,1,1,0,1,0,16,170800,5868000
144,133,1,1,0,0,0,0,19,90954,6021000
252,219,5,4,1,1,1,1,11,232066,7194000
143,142,1,1,1,0,0,0,10,97666,7581000
310,275,4,4,1,1,1,1,6,292658,8137000
295,291,5,2,1,0,1,1,19,241445,28000000
368,331,6,6,1,1,1,1,8,338804,13000000
101,96,1,1,0,0,0,0,4,80127,26000000
285,269,5,5,1,1,1,1,14,235851,10500000
140,127,1,2,1,0,0,0,10,90166,11500000
166,149,3,1,1,1,0,0,8,117435,12500000
503,477,7,4,1,1,1,1,12,435451,11000000
126,115,2,2,0,1,0,1,9,119442,12000000
711,573,8,6,1,1,1,1,21,571973,2800000
213,188,3,1,1,0,0,0,1,138123,4407000
156,152,3,1,1,0,0,1,13,142196,4407000
212,209,3,1,0,0,0,1,19,156903,10900000
199,170,3,4,1,1,0,0,9,145471,4325000
431,413,6,5,1,1,1,1,2,384235,29900000
215,190,3,1,1,1,1,0,6,196649,28300000
271,260,4,2,0,1,1,1,12,215829,23500000
124,109,1,1,1,0,0,0,14,89749,23100000
144,134,1,2,0,0,0,0,16,100634,21400000
268,258,4,5,1,1,1,0,4,222078,7830000
286,268,4,4,1,1,1,1,2,237795,5968000
138,134,2,1,0,0,0,1,17,127755,6085000
161,160,3,1,1,0,1,0,12,119799,5439000
312,298,5,3,1,1,1,1,4,280951,6762000
323,297,5,2,1,1,1,1,1,286871,5488000
250,233,4,5,1,1,0,1,22,222390,5478000
200,189,3,4,1,1,0,1,17,165674,7438000
255,235,4,2,1,1,1,1,12,223206,6791000
126,117,1,1,0,0,0,0,1,88569,5997000
201,184,3,3,0,1,0,0,4,145079,6654000
169,162,2,3,0,1,0,0,7,143693,5987000
164,159,3,1,1,0,0,0,20,163842,7006999
186,178,2,2,0,1,0,1,4,146814,3567000
356,325,5,2,1,1,1,1,1,308820,6051000
130,129,2,3,1,0,1,0,20,97558,7026000
539,532,8,8,1,1,1,1,12,427263,5938000
198,196,3,1,0,0,0,0,14,155167,6237000
296,283,4,2,1,1,1,1,12,267710,5978000
336,295,5,4,1,1,1,1,18,287443,5620000
122,122,1,2,0,0,0,0,16,81817,6149000
234,199,5,3,1,1,1,1,7,219751,7193000
265,240,5,3,1,1,1,1,14,232806,6193000
190,188,4,5,1,1,1,1,15,167133,8073000
291,274,5,3,1,1,1,1,22,246247,7028000
239,230,3,1,1,1,0,1,9,207221,6148000
310,269,5,2,1,1,1,1,13,307616,7344000
411,388,7,5,1,1,1,1,22,346824,6419000
673,664,8,9,1,1,1,1,5,559431,5584000
170,163,3,3,0,0,1,0,14,133385,6374000
310,280,4,5,1,1,1,0,12,259450,6058000
172,157,3,1,1,1,1,0,13,158872,6983000
160,154,3,4,1,1,1,0,2,131530,6396000
519,442,7,4,1,1,1,1,16,430990,7163000
277,251,4,4,0,1,1,1,21,233829,6283000
188,165,3,3,1,1,0,0,16,153127,6893000
272,238,5,4,1,1,1,1,18,236609,5674000
172,167,2,1,0,0,0,1,22,126213,6915000
106,98,1,1,1,1,0,0,16,88443,7095999
250,226,5,5,1,1,1,1,3,237947,7389000
227,206,3,3,0,1,0,1,10,196023,6216000
472,410,7,4,1,1,1,1,5,404378,7412000
238,208,3,1,0,1,0,1,16,204049,5606000
211,199,3,3,0,0,1,0,16,138650,6193000
538,530,7,4,1,1,1,1,20,405810,5651000
211,197,3,1,1,1,1,0,16,154336,35500000
168,148,2,1,0,1,0,1,13,137104,11399999
349,333,6,5,1,1,1,1,2,301620,10800000
153,151,2,3,1,0,0,1,20,116012,10200000
179,177,3,2,0,0,0,1,12,162499,9800000
290,281,4,3,1,1,1,1,9,262037,7900000
343,322,5,2,1,1,0,0,18,253516,6570000
305,274,5,2,1,1,1,1,2,275210,22799999
122,110,1,1,1,0,1,0,5,94101,21200000
138,129,2,2,0,1,0,0,13,104330,7200000
355,314,5,3,1,1,1,1,3,302169,6500000
135,135,1,1,1,0,0,0,10,91917,6200000
128,119,1,2,1,0,0,0,4,102605,4732000
325,317,5,5,1,1,1,1,19,258400,4750000
753,617,8,5,1,1,1,1,6,570266,4498000
133,121,1,2,0,0,0,0,4,100644,4870000
199,186,3,2,1,1,0,0,1,150219,4642000
197,183,3,4,1,1,0,0,1,186081,4912000
286,246,4,4,1,1,1,1,20,252378,5398000
279,261,4,4,1,1,1,1,20,225691,4318000
251,247,4,5,1,1,1,0,6,207820,10800000
265,252,4,2,1,1,1,1,14,233181,8868000
299,282,5,2,1,1,1,1,15,249093,11399999
458,452,7,5,1,1,1,1,8,386837,9366000
146,146,2,2,0,0,0,0,16,108738,11200000
179,167,3,1,1,1,0,1,7,141408,9888000
289,250,4,5,1,1,1,1,11,262797,10800000
336,298,5,5,0,1,1,1,11,328328,25500000
172,149,2,3,1,1,1,0,5,170631,34000000
180,164,2,2,0,1,0,1,17,164979,17500000
215,213,3,1,1,0,0,1,14,162640,34500000
214,185,4,4,1,1,1,1,2,202602,19500000
339,325,6,4,1,1,1,1,20,236739,7100000
287,287,4,2,1,1,1,1,5,252390,6400000
292,253,4,4,1,1,1,1,14,261923,5500000
342,309,5,3,1,1,0,1,9,332961,4300000
293,288,4,4,1,1,1,1,2,247760,3800000
206,206,4,3,1,0,0,1,18,170082,26000000
230,201,4,3,1,1,1,1,12,215228,18600000
154,150,3,3,1,0,0,0,14,111784,17300000
238,225,5,3,1,1,1,1,6,221549,17100000
403,343,6,7,1,1,1,1,9,353188,11800000
240,236,3,1,1,0,0,0,14,171692,7341000
133,127,1,1,0,1,0,0,16,102403,6398000
203,192,3,4,1,1,1,0,11,156638,5837000
128,117,2,2,0,0,0,0,18,116731,4512000
220,191,3,4,1,1,1,0,18,166460,66900000
182,165,2,2,0,0,0,0,4,123878,170600000
300,256,5,3,1,1,1,1,19,252541,182300000
191,173,4,3,0,1,1,1,3,178892,74300000
366,365,6,4,1,1,1,1,5,308111,60100000
423,389,7,8,1,1,1,1,14,334047,36000000
215,205,4,3,1,1,1,1,15,185413,36000000
110,106,1,2,0,0,0,0,3,77710,52200000
197,182,4,5,1,1,1,1,20,176250,50800000
212,181,4,4,1,1,1,0,11,167269,49600000
203,194,3,1,1,1,1,0,2,150890,46400000
141,124,2,3,0,1,1,0,21,122629,64000000
178,157,3,3,1,1,0,0,9,129521,61100000
304,300,4,5,0,0,1,1,17,256917,198600000
221,197,3,3,0,1,0,0,19,165729,53400000
217,210,3,3,1,1,1,0,16,161794,202700000
290,283,4,4,1,1,1,1,8,232787,170000000
358,346,5,4,1,1,1,1,2,314342,157700000
111,111,1,2,1,0,0,0,7,64785,56700000
240,224,3,1,1,1,0,0,6,174140,6594000
360,313,5,4,1,1,1,1,10,312486,5922000
325,315,5,2,1,1,1,1,21,269952,6636000
224,193,3,3,1,1,0,0,22,151854,6762000
237,206,5,3,1,1,1,1,17,187749,5019000
122,111,1,1,0,0,0,0,2,87484,6678000
215,211,3,3,1,0,0,1,5,171550,6720000
140,119,1,2,1,1,0,0,11,119243,5040000
227,194,4,2,0,1,1,0,7,203401,6573000
186,178,3,1,1,1,0,1,1,146941,8353000
239,225,4,2,1,1,1,0,21,184469,8078000
187,185,2,1,0,0,0,0,15,152174,6568000
186,165,3,3,0,1,0,0,9,136595,7756999
206,196,3,4,1,1,0,0,3,168363,7252000
237,210,4,4,1,1,1,1,6,225388,6970999
528,512,7,7,1,1,1,1,12,420554,8749000
261,236,4,2,1,1,1,1,3,235040,6870000
279,244,4,3,1,1,1,1,21,210409,8243000
285,283,5,3,1,1,1,1,14,249451,19500000
105,96,1,1,0,0,0,0,2,73129,6331000
174,166,3,4,1,1,1,0,4,127793,18500000
174,164,3,1,1,1,0,1,2,136419,9730000
359,354,6,5,1,1,0,1,12,296273,6641000
301,283,4,2,1,1,1,1,5,275855,7520999
126,122,1,2,1,0,0,0,20,85803,11100000
217,186,3,4,0,0,0,1,6,151699,14200000
263,248,4,4,0,1,0,1,4,228873,5739000
232,202,5,3,1,1,1,1,6,214906,10500000
657,576,8,6,1,1,1,1,6,523181,6667000
158,150,3,4,1,0,1,0,12,157876,19100000
275,259,5,4,1,1,1,1,4,236160,7177000
192,167,3,1,1,1,0,0,10,159336,6831999
255,220,4,2,1,1,1,1,6,226982,6138000
153,149,2,1,0,0,1,0,13,105247,7151000
312,310,5,3,1,1,1,1,6,293323,9620000
148,143,1,2,1,0,0,0,3,112968,6890000
207,201,3,1,0,1,0,0,16,160226,9610000
166,147,2,1,1,1,1,0,22,130327,10100000
272,238,5,5,1,1,1,1,18,234164,8137000
194,180,4,3,1,1,1,1,19,173819,7819000
309,268,4,5,1,1,1,1,8,260525,9396000
157,152,3,1,1,0,1,0,14,141145,8712000
412,364,7,5,1,1,1,1,6,357334,6994000
238,215,4,4,1,1,1,1,2,222265,6989000
465,454,6,6,1,1,1,1,12,407490,8649000
101,99,1,2,1,0,0,0,12,72995,9709000
160,145,2,2,0,1,1,0,21,132281,8665000
264,243,4,5,1,1,1,0,11,221311,9385000
126,117,1,1,1,1,0,0,4,81749,6953000
125,107,1,2,1,0,0,0,9,77617,8691000
253,244,4,4,1,1,1,1,12,212143,5102000
323,299,5,2,1,1,1,1,3,268702,5137000
178,169,3,2,0,0,1,0,15,124489,5244000
134,122,2,2,0,0,0,0,17,102144,5279000
409,382,7,4,1,1,1,1,7,355287,5700000
200,192,3,3,1,1,0,1,8,179424,6183000
211,196,4,3,1,1,1,1,6,179395,5610000
132,129,1,2,1,0,0,1,21,108920,5413000
246,210,4,2,1,1,1,0,8,211472,10900000
325,309,6,5,1,1,1,1,15,277959,10500000
199,196,3,1,1,0,1,0,19,155456,9500000
237,212,4,4,1,1,1,1,2,215137,12500000
196,190,4,5,1,1,1,0,19,150084,12000000
239,236,3,4,1,0,0,1,3,195686,10400000
270,254,5,5,1,1,1,1,20,226404,13500000
446,427,6,6,0,1,1,1,14,363538,3447000
287,257,5,2,1,1,1,1,17,249352,8216000
222,190,4,2,0,1,0,1,12,187634,11600000
116,110,1,1,0,1,0,0,17,97276,10100000
193,174,3,4,1,0,0,0,3,150978,8864000
700,623,8,8,1,1,1,1,14,575651,8019000
269,267,5,5,1,1,1,1,7,245521,64000000
532,460,7,5,1,1,1,1,12,436001,4611000
277,260,5,2,1,1,1,1,11,233220,6221000
512,512,7,6,1,1,1,1,21,403584,5380000
213,183,3,4,1,1,0,1,22,167506,7631999
299,273,4,5,1,1,1,1,22,233693,6612000
141,120,1,1,0,0,0,0,20,87808,5443000
217,194,3,1,1,0,1,0,1,179312,18000000
288,260,4,2,1,1,1,1,19,222813,6200000
180,168,2,1,1,1,0,0,12,136634,35900000
335,297,5,3,1,1,1,1,1,294798,24900000
194,190,3,4,1,0,0,0,6,139967,26900000
606,566,8,9,1,1,1,1,10,483978,19400000
152,143,3,3,1,1,0,0,2,109736,8000000
359,314,5,4,1,1,1,1,9,320441,27400000
415,354,6,5,1,1,1,1,21,357916,15000000
126,111,1,1,1,1,0,0,18,106350,8200000
141,138,1,2,0,0,0,0,18,109348,7500000
490,473,7,7,1,1,1,1,11,419141,6500000
217,185,4,3,1,1,1,1,14,192282,6000000
200,194,4,3,1,1,1,0,21,164541,9000000
213,185,4,5,1,1,1,1,11,180655,6900000
206,183,4,4,1,1,1,1,4,212961,6950000
228,208,4,5,1,1,1,0,14,194786,6711000
105,98,1,1,0,1,0,0,13,88563,4209000
280,241,4,2,1,1,1,1,2,249468,5478000
544,539,7,5,1,1,1,1,20,421143,3267000
351,300,6,4,1,1,1,1,4,306299,11100000
415,383,6,4,1,1,1,1,6,351013,6731000
133,124,2,2,1,1,0,0,7,111521,6385000
198,170,3,2,1,1,0,1,2,174045,10800000
267,259,5,3,1,1,1,1,12,233710,9278000
176,153,3,1,1,0,0,1,3,140678,9859000
266,238,4,2,0,1,1,1,13,211315,14800000
234,230,4,5,0,0,1,1,11,180371,7400000
267,260,5,5,0,1,1,1,22,242006,7200000
227,223,3,1,1,0,0,0,19,159606,4500000
247,214,4,2,1,1,1,1,22,226292,4553000
157,142,2,1,0,1,0,1,8,112508,21500000
183,183,3,3,0,0,1,0,13,132596,21300000
206,177,3,1,1,1,0,1,5,191433,16200000
252,246,4,4,0,1,1,1,11,205978,16000000
272,232,4,5,1,1,0,1,10,244398,16000000
355,345,5,3,1,1,1,0,1,287204,4518000
192,169,4,3,1,1,1,1,19,184686,28800000
101,101,1,1,1,0,0,0,13,77741,28500000
217,217,4,2,1,0,1,0,9,185908,11299999
210,210,4,5,1,1,1,1,14,180544,11299999
239,218,4,5,1,1,0,1,15,222635,9516000
187,179,3,4,0,1,0,0,7,130966,10100000
123,122,1,2,1,0,0,0,19,93587,7331999
412,381,6,5,1,1,1,1,13,370926,9802000
257,244,4,4,1,1,1,0,1,249099,6526000
318,277,5,5,1,1,1,1,7,283019,6526000
130,127,1,1,1,0,0,0,9,89849,11000000
203,185,4,5,1,1,1,1,21,188605,7200000
186,170,2,1,1,1,0,0,7,147111,6100000
205,202,3,2,0,0,0,1,13,157333,24300000
191,176,4,5,1,1,1,1,9,168840,24100000
230,199,4,5,1,1,0,1,7,198012,23600000
200,180,3,2,1,1,1,0,15,147480,11600000
161,137,3,1,0,1,1,0,13,122470,20900000
256,218,4,3,1,1,1,1,16,235458,41200000
250,239,5,3,1,1,1,1,20,239595,40599999
330,329,5,2,1,1,1,1,14,280836,38400000
284,263,4,2,1,1,0,1,7,261532,33800000
346,343,6,5,1,1,1,1,21,280232,32900000
127,122,1,1,1,0,0,0,16,99751,25700000
214,212,3,3,0,0,1,0,17,157849,9278000
153,143,2,3,0,0,0,1,20,117127,7200000
153,150,3,3,1,0,1,0,18,115231,28100000
200,178,3,2,1,1,0,1,18,143403,21500000
106,100,1,1,0,1,0,0,19,77829,13600000
213,201,4,5,1,1,1,1,19,175500,11399999
191,186,4,5,1,0,1,1,9,159816,21500000
282,243,5,3,1,1,1,1,22,244624,21000000
237,217,3,2,0,1,0,0,17,170526,22000000
287,279,4,5,1,1,1,1,12,226183,11500000
119,106,1,2,0,0,0,0,5,88061,12500000
276,276,5,4,0,1,1,1,5,231150,10500000
110,99,1,2,1,1,1,0,8,89115,10900000
527,525,7,5,1,1,1,1,19,427510,6000000
153,144,3,3,1,1,1,0,15,129197,5000000
197,182,4,2,1,1,0,1,1,178444,4800000
274,270,4,3,1,0,1,1,2,208888,23200000
156,144,2,2,0,0,0,1,8,118506,11800000
143,142,2,2,1,0,0,0,21,113519,12000000
207,201,4,3,0,1,0,1,12,192900,12700000
262,256,5,5,1,1,1,1,8,231731,13400000
267,247,4,4,1,1,1,1,2,235889,38900000
143,123,1,2,0,1,0,0,2,117190,6000000
276,261,5,5,1,1,1,1,16,229830,5367000
233,204,3,4,0,1,0,0,14,174365,5206000
282,281,5,5,1,1,1,1,8,254536,5183000
302,269,5,5,1,1,1,1,20,261409,9700000
456,424,6,5,1,1,1,1,4,389654,9300000
130,114,1,2,0,1,0,0,10,105471,31800000
183,170,2,3,0,1,1,0,15,145231,7706000
270,265,5,3,1,1,1,1,4,214657,12300000
148,133,1,2,0,1,0,0,20,110786,9400000
144,126,2,1,0,1,0,0,17,91769,8600000
270,232,5,3,1,1,1,1,11,236057,7200000
201,177,3,4,1,1,0,0,10,140992,9800000
254,234,5,3,1,1,1,1,11,225101,7900000
293,265,5,4,1,1,1,1,20,253492,6800000
259,243,4,3,1,1,1,1,1,221293,7200000
309,282,5,4,1,1,1,1,11,272968,7200000
236,202,3,2,0,0,0,0,6,179155,4340000
251,218,5,4,1,1,1,1,2,238501,4147000
270,264,5,3,1,1,0,1,3,208018,3920000
228,227,3,3,1,0,0,0,9,189498,2940000
222,211,4,4,1,1,1,1,18,185210,4602000
257,256,4,5,0,1,1,1,3,222934,4532000
352,321,5,5,1,1,1,1,7,272577,4322000
283,283,4,2,1,1,1,1,4,240156,2660000
310,293,4,3,1,1,0,1,2,262886,5617000
465,429,6,4,0,1,1,1,5,339214,3220000
156,155,2,2,1,0,1,0,21,103834,2310000
267,257,4,5,0,1,1,1,9,198016,4270000
298,259,4,2,1,1,1,1,4,277649,2835000
307,291,6,6,1,1,1,1,8,272120,4272000
331,320,5,2,1,1,1,1,11,271306,4272000
284,254,5,2,1,1,1,1,21,254019,7320000
160,157,2,2,0,0,1,0,6,110604,7150000
303,262,4,5,1,1,1,1,14,302493,6700000
312,308,5,2,1,0,1,1,19,294131,7150000
240,209,5,4,0,1,1,1,11,192655,6850000
164,156,2,1,0,1,1,0,3,116631,7300000
620,539,8,7,1,1,1,1,14,523059,6800000
135,125,1,2,0,0,0,0,22,79061,7100000
196,194,4,5,1,0,1,1,9,163432,6800000
305,281,5,4,1,1,0,1,5,265640,7100000
188,173,2,1,1,1,0,0,10,132721,4489000
307,270,5,3,0,1,0,1,15,245209,61300000
191,190,3,3,1,0,0,0,21,129645,57500000
305,304,5,5,1,0,1,1,16,266864,48700000
438,383,7,8,1,1,1,1,10,373535,30900000
140,121,2,3,0,1,1,0,7,129191,30600000
151,139,2,3,0,0,0,0,7,136169,27000000
173,157,3,3,1,1,1,0,5,150171,26600000
259,243,5,3,1,1,1,1,19,241464,3911000
589,568,7,8,1,1,1,1,10,502043,4495000
226,204,3,3,1,1,0,1,21,184749,25400000
489,467,7,5,1,1,1,1,1,397952,19300000
231,206,5,2,1,1,0,1,4,206803,13899999
292,253,4,2,1,1,1,1,18,256927,29600000
318,318,5,4,1,0,1,1,5,305962,19500000
236,205,5,5,1,1,1,1,13,217339,7500000
584,568,7,4,1,1,1,1,21,493472,33900000
211,180,3,2,1,1,0,1,2,182774,25400000
126,111,2,1,1,1,1,0,6,120516,17400000
410,400,6,4,1,1,1,1,12,343501,11800000
203,179,3,1,1,1,0,0,20,168024,10000000
192,164,4,3,1,1,1,1,4,199132,21800000
158,140,2,1,0,0,0,0,21,100781,9900000
224,219,4,4,1,0,1,1,16,197605,5719000
214,199,3,2,1,0,0,0,16,169288,5797000
209,187,3,4,1,1,1,0,1,172435,4455000
151,129,3,4,1,0,0,1,19,124037,14300000
329,286,5,2,1,1,1,1,11,295385,5480000
236,206,4,5,1,1,1,1,15,212898,4556000
324,308,5,3,1,1,1,1,19,278790,4616000
163,156,2,2,1,1,1,0,3,124120,4896000
202,196,3,1,1,0,1,0,22,132079,4656000
139,138,1,1,0,0,1,0,11,85699,5719000
133,118,2,1,1,0,1,0,19,99434,4212000
319,316,5,4,1,1,1,1,15,280151,9100000
139,122,2,2,1,1,0,0,15,105912,8400000
235,228,5,3,1,1,1,1,12,208219,7100000
694,660,8,9,1,1,1,1,8,552247,6100000
223,208,4,3,1,1,1,1,9,223269,23100000
322,313,5,3,1,1,1,1,14,264029,13700000
182,172,3,4,1,0,1,0,15,149230,11000000
304,265,6,7,1,1,1,1,18,267047,10300000
139,131,1,1,0,1,0,0,1,108227,9500000
176,155,3,3,0,1,1,0,22,138858,40000000
356,341,5,3,1,1,1,1,15,287372,25000000
167,146,2,3,0,1,0,1,18,145467,20000000
162,140,2,1,1,0,1,0,9,141758,17700000
248,241,5,5,1,1,1,1,8,222735,14400000
312,299,5,3,1,1,1,0,18,246575,37000000
166,142,2,1,0,1,1,0,3,124836,31000000
131,131,2,3,0,0,1,0,16,95398,7300000
134,123,2,2,0,0,0,0,4,77619,5500000
420,393,6,4,1,1,1,1,16,289996,7223999
260,254,4,5,1,1,1,1,4,214027,5552000
221,221,3,4,1,0,0,0,16,167457,5166000
286,267,4,2,0,1,0,1,6,241415,14600000
475,389,8,9,1,1,1,1,19,400101,14200000
239,235,4,5,0,1,0,1,1,199110,15800000
143,142,1,2,0,0,0,0,10,110697,5640000
202,182,3,3,1,0,0,0,12,134344,11100000
267,261,5,3,1,1,1,0,22,211455,14600000
233,202,3,4,1,1,0,0,10,163408,13200000
204,194,3,4,1,0,1,0,16,143950,10600000
230,227,5,4,1,1,1,1,21,191800,10600000
135,128,1,2,0,0,1,0,10,96113,8200000
191,188,4,3,0,0,1,1,1,165115,10500000
338,289,5,3,1,1,1,1,20,283455,9800000
215,184,3,3,0,1,0,1,5,181348,8100000
114,101,1,1,1,0,1,0,12,91595,8100000
225,198,3,1,1,1,0,0,14,162589,29400000
349,320,5,2,1,1,1,1,20,284644,23000000
304,275,4,2,0,1,1,0,17,243183,23000000
157,146,2,3,0,1,1,0,9,140575,4557000
349,333,5,5,1,1,1,1,20,295697,4242000
127,111,2,1,0,1,0,1,8,117479,4620000
284,276,5,3,0,1,1,1,1,265901,7242000
168,144,3,3,1,1,0,1,18,136777,6509000
249,244,4,2,1,1,1,0,14,207523,6819000
129,115,1,1,1,1,0,1,9,108001,6669000
556,462,8,8,1,1,1,1,16,456215,5701000
109,106,1,1,1,0,0,0,17,72954,5964000
219,207,3,4,1,1,0,0,1,188668,5503000
727,582,8,6,1,1,1,1,22,544796,5625000
185,175,3,2,0,0,0,0,3,143515,4995000
223,194,3,1,1,1,1,0,10,181123,4995000
109,106,1,2,0,0,0,0,7,74825,4294000
352,332,5,2,1,1,1,1,6,306729,4455000
251,240,4,3,1,1,1,0,17,212986,4590000
243,209,4,2,1,1,0,1,16,204524,4738000
237,214,5,2,1,1,1,1,22,214328,4653000
229,205,3,3,0,1,0,0,5,168871,4781000
213,213,3,4,1,0,1,0,17,129574,4505000
186,165,2,1,0,1,0,0,9,154330,4632000
228,203,4,5,1,1,1,1,2,203551,5100000
460,410,6,4,1,1,1,1,13,381628,13400000
261,227,4,4,0,1,0,1,10,205156,15600000
194,168,3,2,1,0,0,1,17,136845,12200000
180,154,3,4,1,0,0,0,21,138425,15700000
229,215,4,3,1,1,0,1,15,165056,14100000
206,195,3,1,0,0,1,0,13,147900,7500000
117,103,1,2,0,1,0,0,14,86029,9200000
136,134,1,2,0,0,1,0,3,86536,13200000
185,165,3,4,1,1,0,1,3,181359,7300000
210,187,3,4,1,0,1,0,1,154769,6655000
289,272,4,4,0,1,1,1,9,250807,7100000
282,248,4,2,1,1,1,1,22,252996,6700000
232,218,5,2,1,1,1,1,10,207751,7100000
242,229,4,3,1,1,1,1,9,218376,7100000
143,133,1,1,1,1,0,0,3,101359,6798999
258,234,5,3,1,1,1,1,3,251966,7298000
245,218,4,5,0,1,1,1,3,221809,32000000
260,259,4,2,0,0,1,1,4,235414,4160000
280,258,4,5,1,1,1,1,13,215958,5228000
441,418,7,7,1,1,1,1,9,360620,4373000
159,150,3,3,1,1,0,0,14,132650,5306000
170,159,2,2,1,1,0,0,14,116094,4431000
166,165,3,2,0,0,1,0,9,135121,9300000
234,216,4,5,1,1,1,1,9,235994,12400000
279,262,5,3,1,1,1,1,4,250035,11500000
472,441,7,5,1,1,1,1,18,368908,14800000
177,158,3,3,1,1,1,0,1,167456,7500000
299,299,4,5,1,1,1,1,1,249982,7500000
273,238,4,3,1,1,0,1,18,230640,14500000
298,265,4,5,1,1,0,1,7,262747,10200000
269,242,4,3,1,1,1,1,10,248675,11500000
346,308,6,6,1,1,1,1,13,286186,9200000
179,167,3,1,1,1,0,0,5,171863,11000000
175,172,3,4,1,0,1,0,11,127735,12700000
151,129,2,2,0,1,0,0,3,105893,12700000
305,282,4,3,1,1,1,1,1,243974,14700000
264,253,4,2,1,1,1,1,15,241054,13400000
209,184,4,2,1,1,1,1,8,186510,13000000
264,225,5,4,1,1,1,0,6,212131,69000000
192,188,4,4,1,1,0,0,4,142937,6417000
218,190,4,3,1,1,1,1,20,194863,4569000
328,289,5,2,1,1,1,1,9,297371,6459999
360,360,5,2,1,0,1,1,18,290591,6656999
276,267,5,4,1,1,1,1,4,303787,6523000
418,381,7,6,1,1,1,1,21,337667,6230000
303,291,4,3,1,1,1,1,19,250905,4972000
126,122,2,2,0,0,0,0,8,77452,4785000
204,203,3,4,0,0,1,0,20,132657,6720000
264,254,4,2,0,1,1,0,22,207868,13700000
376,350,6,4,1,1,1,1,22,303214,9240000
166,144,2,1,0,0,1,0,21,128443,7180000
199,189,3,2,1,1,0,0,8,160488,3940000
182,162,3,4,0,1,0,0,21,138261,6878000
304,273,5,2,1,1,1,1,15,277280,4599000
210,202,4,2,1,1,1,1,22,155156,15000000
292,288,5,5,1,1,1,1,2,281493,6533000
150,138,1,1,0,1,1,0,10,134245,5674000
344,295,5,4,1,1,1,1,19,279774,7467000
243,238,4,5,1,0,1,1,19,171746,11000000
256,239,4,4,0,1,1,0,18,204618,3800000
124,109,2,3,0,1,0,0,15,79158,3572000
253,234,4,4,1,1,0,1,11,210848,3876000
276,276,4,2,1,1,1,0,16,218119,4099000
275,263,5,5,1,1,1,1,11,228265,3304000
121,113,1,2,0,1,0,0,1,92670,15000000
207,187,3,3,1,1,1,0,12,162174,58099999
326,288,5,5,1,1,1,1,9,297141,5600000
431,387,7,8,1,1,1,1,20,378182,5451000
112,104,1,1,1,0,0,0,7,69492,5356000
272,254,5,3,1,1,1,1,8,238963,4440000
235,217,5,3,1,1,1,1,10,218468,4500000
308,296,4,4,1,1,1,1,19,244402,5322000
139,135,2,2,1,0,0,0,1,86294,5530000
319,290,5,4,1,1,1,0,12,228836,5148000
333,291,5,5,0,1,1,1,14,271829,5200000
181,177,2,2,0,0,0,0,16,126911,5381000
212,182,4,4,1,1,1,0,19,172691,5148000
181,168,3,3,1,0,0,0,21,134748,4433000
